Date,AAPL,ATVI,BAC,GE,GOOG,MSFT,NTDOY,ROKU,SPY,ACN,AMZN,COKE,DUK,FB,GM,GS,HMC,MO,NFLX,NKE,PEP,PFE,SNE,TGT,TM,TSLA,WIZD,WMT
12/5/2014,106.793579,21.155853,16.624294,22.378963,522.387634,43.924622,13.68911,,191.002975,78.760498,312.630005,87.057343,66.381615,76.360001,28.095314,185.040283,27.599508,42.85508,50.131428,46.491337,86.883781,27.469389,21.713186,63.795273,111.627945,223.710007,0.73,75.732925
12/8/2014,104.379112,20.311171,16.605492,22.103636,524.098206,43.271461,13.461117,,189.726563,77.645645,306.640015,83.831924,67.121651,76.519997,27.301664,186.147919,27.067728,42.737621,48.497143,45.737778,86.901558,27.452213,20.723549,63.899212,111.100189,214.360001,0.74,75.83197
12/9/2014,105.976402,20.359716,16.511463,22.008995,530.453308,43.171677,13.328121,,189.597977,77.837563,312.5,84.270439,67.573883,76.839996,27.410269,186.403549,27.484291,42.544609,49.111427,45.414814,86.323891,27.43504,20.282625,63.74332,111.048302,216.889999,0.72,75.22876
12/10/2014,103.961235,19.893686,16.342211,21.742273,523.183228,42.545731,13.432619,,186.558502,76.512558,305.839996,82.95491,67.631454,76.18,26.708506,181.773972,26.713205,41.948814,47.759998,45.70969,85.479561,27.357758,20.37081,63.14571,108.565361,209.839996,0.7,74.706596
12/11/2014,103.654778,19.748051,16.426836,21.862724,525.450806,42.790676,13.318623,,187.504318,76.64962,307.359985,86.160866,68.157707,77.730003,26.892303,183.231995,26.642302,42.133427,47.804287,45.629665,85.577339,27.177433,20.321817,63.682686,109.084442,208.880005,0.7,75.471855
12/12/2014,101.899651,19.320854,16.107143,21.415321,515.82373,42.591095,13.062127,,184.473953,74.840286,307.320007,82.409225,67.993248,77.830002,26.37434,178.763397,26.004162,41.663509,47.782856,45.271896,84.199776,26.576353,19.920082,62.704029,107.743484,207,0.7,75.453842
12/15/2014,100.506699,19.437366,15.843862,21.157202,510.990295,42.33709,12.891133,,183.206741,74.822006,306.070007,80.54805,66.718727,76.989998,25.898149,175.658051,25.640774,41.546021,46.720001,44.92355,83.666534,26.499071,19.322384,63.396877,105.156746,204.039993,0.71,75.570885
12/16/2014,99.132278,18.815989,15.721619,21.071159,492.680969,40.967281,12.634641,,181.737488,75.726677,295.059998,81.66864,66.291153,74.690002,25.672585,173.54686,25.587599,41.394974,45.205715,43.878483,82.288979,26.335924,19.322384,62.600101,105.494141,197.809998,0.71,74.688591
12/17/2014,101.602486,19.097551,16.229378,21.217428,502.129028,41.493439,12.596642,,185.30043,77.947212,298.880005,84.972023,66.907875,76.110001,26.023464,175.175232,26.420723,41.906857,47.664288,44.485737,83.293259,26.72233,19.978874,63.717335,106.601509,205.820007,0.71,75.83197
12/18/2014,104.611275,19.456783,16.483257,21.834059,508.305054,43.108177,12.796136,,189.882645,82.004478,297.730011,86.453186,68.256386,78.400002,26.524715,181.40477,26.713205,43.022907,47.774284,45.700279,84.750793,27.452213,20.713749,64.644043,107.916512,218.259995,0.7,77.371483
12/19/2014,103.803352,19.660671,16.567883,22.25094,513.526367,43.23518,12.606144,,190.690521,82.708122,299.899994,84.523788,68.124809,79.879997,27.410269,182.985855,26.881605,42.42712,48.58857,44.645805,84.821907,27.426455,20.165043,64.04644,109.880371,219.289993,0.705,76.66925
12/22/2014,104.880577,19.709213,16.652504,22.329105,521.999756,43.525475,12.539643,,191.567703,83.320351,306.540009,85.40078,68.749725,81.449997,27.761145,184.084076,26.766386,42.562786,48.097141,45.158924,85.870621,27.555254,20.36101,64.522797,109.560265,222.600006,0.74,77.767601
12/23/2014,104.509132,19.641253,16.859371,22.476748,527.688477,43.951839,12.577642,,191.826248,83.539673,306.290009,85.49823,68.807289,80.610001,28.036835,185.087585,26.792969,42.842575,48.061428,45.177742,86.528297,27.005695,20.4394,64.687355,109.664093,220.970001,0.74,78.019707
12/24/2014,104.016945,19.757761,16.906382,22.433325,525.878418,43.67062,12.644141,,191.844696,83.448288,303.029999,85.936745,69.868004,80.769997,27.928228,185.456818,26.917048,42.698437,48.871429,45.328384,86.288338,26.979935,20.890123,64.652702,109.664093,222.259995,0.74,77.812645
12/26/2014,105.855652,19.825726,16.906382,22.389902,531.10968,43.434746,12.663141,,192.463348,83.393463,309.089996,86.287544,70.558716,80.779999,28.17885,185.040283,27.045549,42.901924,48.578571,45.582596,86.2528,27.177433,20.841129,65.007797,110.823364,227.820007,0.74,78.244766
12/29/2014,105.781364,19.767467,17.028624,22.320421,527.429932,43.044674,12.435146,,192.721863,82.717255,312.040009,85.693123,71.397438,80.019997,28.905674,185.740829,26.786955,42.588219,48.847141,45.803848,85.968384,26.954174,20.743145,65.414841,110.191818,225.710007,0.74,78.001678
12/30/2014,104.490555,19.650961,17.04743,22.207514,527.519409,42.654591,12.359149,,191.687714,82.415703,310.299988,86.053665,69.645996,79.220001,29.315035,185.286377,26.394602,42.249077,49.032856,45.606133,85.284058,26.945587,20.165043,65.570732,108.928726,222.229996,0.74,78.136726
12/31/2014,102.503265,19.56358,16.82176,21.946966,523.521423,42.13752,12.30215,,189.785645,81.611557,310.350006,85.780807,68.692169,78.019997,29.164656,183.506561,26.323265,41.774273,48.80143,45.262482,84.039803,26.748089,20.057261,65.74395,108.556725,222.410004,0.75,77.317451
1/2/2015,101.528191,19.544163,16.831165,21.764578,521.937744,42.418739,12.387649,,189.684052,81.18206,308.519989,87.573807,69.111526,78.449997,29.106173,184.055649,26.385685,41.519909,49.848572,44.735245,83.933159,26.902653,20.145449,65.241623,108.721092,219.309998,0.75,77.33548
1/5/2015,98.667984,19.272312,16.342211,21.365074,511.057617,42.02866,12.055158,,186.258423,79.811363,302.190002,86.920921,68.116592,77.190002,28.680117,178.308945,25.841743,41.282501,47.311428,44.015003,83.302155,26.756681,19.851494,64.072426,106.731285,210.089996,0.739,77.110397
1/6/2015,98.677261,18.913078,15.853262,20.904766,499.212799,41.411785,11.751166,,184.504105,79.235672,295.290009,86.326515,69.234856,76.150002,29.114527,174.701874,25.699072,41.528385,46.501427,43.756088,82.671112,26.979935,19.841698,64.063766,105.632576,211.279999,0.739,77.70459
1/7/2015,100.060936,18.505302,15.928488,20.913454,498.357513,41.937946,11.884161,,186.803207,80.898788,298.420013,86.85273,69.456886,76.150002,29.941601,177.305374,25.957664,42.291466,46.742859,44.659927,85.088531,27.349167,21.09589,66.488777,108.288521,210.949997,0.725,79.766251
1/8/2015,103.90551,18.689774,16.257584,21.165314,499.928864,43.171677,12.159656,,190.118027,82.132423,300.459991,87.875885,69.736458,78.18,30.242348,180.136185,26.287596,43.003674,47.779999,45.690865,86.634941,27.907314,21.125284,66.800575,110.373489,210.619995,0.735,81.449814
1/9/2015,104.016945,18.349957,15.966104,20.870028,493.454498,42.808815,12.074158,,188.594528,82.041031,296.929993,87.914886,69.835121,77.739998,29.732742,177.371689,26.225178,42.901924,47.041428,45.187164,86.04837,28.036119,20.909721,66.194313,109.075798,206.660004,0.73,80.44149
1/12/2015,101.453903,18.311123,15.684006,20.826599,489.854309,42.273586,12.093156,,187.117142,81.794319,291.410004,87.924614,69.900917,76.720001,29.941601,175.213135,26.225178,43.173237,45.547142,45.125957,85.692856,28.139166,20.929317,66.367523,109.041191,202.210007,0.685,81.044685
1/13/2015,102.354675,18.019854,15.467741,20.722385,493.464447,42.05587,12.245152,,186.590866,82.086731,294.73999,88.967293,70.279137,76.449997,29.448708,175.080551,26.581861,43.512383,46.255714,44.725826,85.630669,27.855791,20.752947,65.77861,109.36129,204.25,0.74,80.405472
1/14/2015,101.964645,18.379087,15.082227,20.652903,498.128784,41.693005,11.846164,,185.464355,81.127235,293.269989,89.259613,70.460052,76.279999,28.65505,170.63089,26.974215,43.860012,46.32,44.11385,85.915047,27.890142,20.282625,64.375565,108.850861,192.690002,0.74,77.97467
1/15/2015,99.197289,18.010145,14.292382,20.479206,499.043732,41.257576,12.140656,,183.765396,80.569809,286.950012,91.461884,71.339867,74.050003,27.928228,168.983566,27.018801,44.487434,46.251427,43.690178,85.915047,27.821449,20.507986,65.536095,109.681374,191.869995,0.66,78.667908
1/16/2015,98.426529,19.660671,14.461636,20.487886,505.299316,41.947018,12.207153,,186.175339,81.227768,290.73999,93.537453,71.825012,75.18,28.137089,167.790665,27.500326,44.979202,48.191429,43.774918,86.466072,28.164921,20.253227,64.90387,111.498169,193.070007,0.708,78.118721
1/20/2015,100.961716,19.631542,14.348801,20.713699,504.125763,42.083084,12.159656,,186.572357,80.981033,289.440002,95.954079,72.104584,76.239998,28.345942,166.275894,27.446817,45.640533,49.828571,44.06678,86.661606,28.422529,20.400204,63.80394,111.740402,191.929993,0.75,78.046707
1/21/2015,101.732506,19.515036,14.489844,20.878717,515.204773,41.656715,12.197654,,187.514191,80.725159,297.25,96.860321,72.918625,76.739998,28.312525,167.71492,27.723253,46.013592,58.468571,44.019711,86.56385,28.027536,21.468225,64.04644,111.307838,196.570007,0.85,78.001678
1/22/2015,104.379112,19.990776,15.129239,21.087147,531.465332,42.754383,12.169155,,190.302704,81.785179,310.320007,100.222153,72.877502,77.650002,28.254044,172.344498,27.892675,46.34425,61.205715,45.121258,87.896965,28.173513,21.722984,65.622696,112.345993,201.619995,0.77,79.496178
1/23/2015,104.917725,20.049028,14.790735,21.260851,536.994873,42.799744,12.03616,,189.259323,81.529305,312.390015,101.352539,72.951523,77.830002,28.195564,170.877045,27.794588,45.945755,62.494286,45.267185,87.56813,27.864382,22.144314,65.206985,112.172966,201.289993,0.75,79.685242
1/26/2015,105.029175,20.2335,14.90357,21.356388,532.280823,42.645527,12.169155,,189.702515,81.401375,309.660004,102.38546,72.811729,77.5,28.153795,170.81076,27.696503,46.157726,63.794285,45.356636,87.710335,28.164921,22.898787,65.17234,114.076256,206.550003,0.75,79.793282
1/27/2015,101.351738,19.874266,14.696706,21.174002,515.791565,38.699383,12.245152,,187.200287,78.733086,306.75,101.274582,72.951523,75.779999,27.919872,167.090042,27.491404,46.259468,64.881432,44.485737,85.95948,27.993185,22.595039,64.747963,113.418755,205.979996,0.755,78.802956
1/28/2015,107.081474,20.068447,14.292382,20.705015,507.208801,37.36586,11.798664,,184.799545,77.088234,303.910004,98.686058,72.23616,76.239998,27.435331,163.833298,27.179304,45.793144,63.208572,43.925552,85.070755,27.43504,22.986973,64.314934,113.288971,199.369995,0.79,78.163734
1/29/2015,110.415276,20.14612,14.508649,20.913454,507.865204,38.10973,11.295177,,186.507751,78.257904,311.779999,96.400352,73.477776,78,27.702663,166.616714,27.313065,46.115334,63.400002,44.659927,85.34626,27.332001,23.094753,65.380203,114.327141,205.199997,0.79,78.974014
1/30/2015,108.799446,20.291754,14.245369,20.748432,531.594604,36.649212,11.437675,,184.162384,76.786682,354.529999,95.277031,71.652336,75.910004,27.251534,163.227386,26.94746,45.02158,63.114285,43.426559,83.346565,26.833956,22.820402,63.751972,111.472206,203.600006,0.78,76.507202
2/2/2015,110.164543,20.515059,14.536857,21.026356,525.587646,37.447506,11.599169,,186.443115,78.431526,364.470001,95.023071,71.537216,74.989998,27.660892,166.14328,28.169109,45.615093,63.009998,43.27121,84.724144,27.177433,22.859592,64.306259,113.410088,210.940002,0.76,77.164406
2/3/2015,110.183121,21.029634,14.941182,21.252163,526.343506,37.737797,11.494673,,189.139313,80.34137,363.549988,96.25383,71.356323,75.400002,28.387711,170.640335,27.848087,46.005108,65.274284,43.944386,85.497345,27.49515,22.918385,65.709305,113.418755,218.360001,0.8,77.596558
2/4/2015,111.028168,20.893711,14.847155,20.982933,519.898987,37.955521,11.437675,,188.419083,79.811363,364.75,99.223305,70.698502,75.629997,29.933247,169.258072,27.928339,45.810093,64.101425,43.56308,85.852852,27.781013,25.416969,65.484123,114.785652,218.550003,0.79,78.010689
2/5/2015,111.820625,21.18498,15.016405,21.278223,524.692566,38.508881,11.513673,,190.321167,80.843956,373.890015,99.555389,71.306976,75.610001,30.284126,171.142136,28.525787,45.504871,64.129997,43.939671,85.861725,28.577974,26.279226,65.77861,113.97245,220.990005,0.8,78.577881
2/6/2015,110.879021,21.466539,15.505354,21.295593,528.093872,38.472599,11.808166,,189.794861,80.551544,374.279999,98.168365,68.338608,74.470001,30.075272,173.660461,28.561455,45.216599,63.48,43.210014,85.950607,28.733894,26.034266,66.133682,112.0951,217.360001,0.789,78.622887
2/9/2015,111.615524,21.398577,15.373714,21.399813,524.941223,38.427227,11.63717,,188.945343,79.829643,370.559998,97.367371,68.001472,74.440002,30.075272,172.514938,28.472286,45.072456,63.295715,42.918159,85.292923,28.647282,25.172009,65.293594,111.740402,217.479996,0.78,77.344475
2/10/2015,113.759834,21.631592,15.439534,21.469292,534.001343,38.644958,11.779663,,190.958282,79.975845,373,97.826477,69.21843,75.190002,31.345116,174.73027,28.971643,45.589649,64.849998,43.661942,87.088196,29.58284,25.534552,66.384842,113.202477,216.289993,0.78,78.586876
2/11/2015,116.426216,22.000534,15.38312,21.51272,533.036682,38.445389,11.751166,,191.069092,80.37793,375.140015,97.21109,67.944199,76.510002,31.470427,177.655685,28.980558,46.429047,64.984283,42.984058,89.230087,29.669466,25.573742,66.185654,113.349548,212.800003,0.77,77.73159
2/12/2015,117.899254,22.272383,15.674606,21.616936,539.958557,39.089466,11.779663,,192.906555,81.410507,377.170013,97.963219,67.288414,76.230003,31.762833,179.672241,29.185656,47.090382,65.247147,43.30888,89.114555,30.206537,26.563377,66.575371,114.041656,202.880005,0.755,77.326462
2/13/2015,118.477295,22.437437,15.61819,21.842745,546.00531,39.797047,11.789165,,193.700638,82.050179,381.829987,98.432098,66.275688,75.739998,31.428658,178.933823,29.31049,46.429047,66.585716,43.327702,88.101372,30.007305,26.749546,66.374817,114.621292,203.770004,0.755,77.254433
2/17/2015,119.176529,22.806376,15.636992,21.860117,539.86908,39.815327,11.722669,,194.00531,81.602425,375.429993,97.992546,65.902161,75.599998,31.111193,179.899445,29.542337,46.751228,67.137146,43.24297,87.417053,29.955334,26.063662,66.828262,114.266586,204.350006,0.755,77.389473
2/18/2015,120.006287,22.728704,15.326699,21.929598,536.746277,39.769634,11.94116,,194.023819,81.721214,373.369995,100.551735,67.213722,76.709999,31.069422,178.621323,29.649349,46.83601,67.865715,44.071484,88.279129,29.86871,27.45503,67.447365,116.066071,204.460007,0.755,77.686584
2/19/2015,119.754547,22.641325,15.242073,21.920832,539.901306,39.742237,12.045658,,193.885315,82.488792,379,99.428429,65.719521,79.419998,31.336754,179.037918,29.756346,47.039494,67.800003,44.10915,87.736977,29.808067,26.818134,66.863136,117.035004,211.710007,0.75,75.192757
2/20/2015,120.733452,22.631615,15.401921,22.096128,536.000366,40.071136,12.131155,,195.048721,82.689835,383.660004,99.867981,65.337669,79.900002,31.45372,181.310089,29.881191,47.149723,68.314285,44.688164,88.039146,29.938009,26.710356,67.028801,118.436508,217.110001,0.76,75.894981
2/23/2015,123.996544,22.689871,15.232671,22.061068,528.998901,40.336079,12.150155,,195.021072,82.762932,380.140015,100.375923,65.794235,78.839996,31.487144,180.174011,29.693928,47.064941,67.405716,44.725826,88.385773,29.790741,26.484993,66.871857,118.505714,207.339996,0.78,76.165092
2/24/2015,123.22274,22.854925,15.401921,22.253893,533.156006,40.281261,12.131155,,195.575027,83.018814,378.589996,100.981529,66.284012,78.449997,31.537264,181.98233,29.595842,47.242992,67.839996,44.918839,88.501305,29.747425,27.180676,67.098572,119.682304,204.110001,0.81,76.138069
2/25/2015,120.071518,22.77725,15.505354,22.709665,540.893433,40.189899,12.188153,,195.408829,82.790352,385.369995,101.186661,65.586708,79.559998,31.62916,181.508957,29.720678,47.175152,68.332855,45.577877,88.430214,30.02463,27.131683,67.272972,118.410561,203.759995,0.79,75.237778
2/26/2015,121.591179,22.670452,15.082227,22.692139,552.43988,40.25386,12.359149,,195.177979,82.516212,384.799988,101.391792,65.213165,80.410004,31.378532,182.534607,30.01494,47.556698,69.004288,45.923527,88.048042,29.963991,27.562813,67.054993,118.350006,207.190002,0.79,75.444832
2/27/2015,119.763885,22.641325,14.865959,22.779785,555.343933,40.061993,12.672641,,194.513199,82.269485,380.160004,101.968102,65.204872,78.970001,31.16968,180.245804,29.551256,47.72628,67.844284,45.985088,87.968056,29.730103,27.748981,66.99395,117.112862,203.339996,0.79,75.561897
3/2/2015,120.351219,22.573362,15.054018,22.88496,568.213074,40.089405,12.824636,,195.741257,83.320351,385.660004,103.198868,63.967995,79.75,31.420303,182.145248,29.613674,47.90432,68.60714,46.756859,87.985832,30.119925,27.543217,67.735115,117.545433,197.330002,0.779,75.58889
3/3/2015,120.602966,22.427729,15.082227,22.665844,570.500488,39.541237,12.824636,,194.937943,83.009666,384.609985,103.902168,64.341553,79.599998,31.579039,181.651382,29.649349,47.870399,67.815712,46.387558,87.452599,29.938009,27.26886,68.014153,117.138817,199.559998,0.76,75.057732
3/4/2015,119.838455,22.262676,14.94074,22.490541,570.231995,39.340244,12.815134,,194.11618,83.073639,382.720001,101.821587,63.984612,80.900002,31.386887,180.131851,29.497759,47.302345,67.110001,46.174473,87.108131,30.007305,27.32765,67.770004,117.242645,202.440002,0.78,74.346497
3/5/2015,117.852661,22.6122,15.091657,22.630777,572.181274,39.385925,13.404119,,194.328537,84.115356,387.829987,99.057236,64.399673,81.209999,31.420303,180.521225,29.640425,47.056458,66.807144,46.619564,86.991821,29.860043,27.494221,68.188538,116.706245,200.630005,0.779,75.237778
3/6/2015,118.029785,22.398602,15.299168,22.280186,564.578125,38.700706,13.537115,,191.595413,82.854309,380.089996,99.643341,62.224762,80.010002,30.777029,177.510605,29.890106,45.250515,64.874283,45.885647,86.043434,29.426912,26.955311,67.325279,116.697594,193.880005,0.779,74.355484
3/9/2015,118.533218,22.641325,15.252006,22.473015,565.736694,39.14838,13.556115,,192.38945,82.963974,378.559998,103.228188,62.058754,79.440002,31.720387,178.479324,29.836597,45.640533,63.66143,46.131863,85.927124,29.478889,26.720152,68.511177,117.130173,190.880005,0.67,74.61657
3/10/2015,116.081268,22.078205,14.89358,22.061068,551.972473,38.399216,13.119127,,189.268539,80.469299,369.51001,102.407661,62.008942,77.550003,31.627733,173.521851,29.711765,45.106377,62.151428,45.696255,84.486664,29.262325,26.034266,67.726387,115.659439,190.320007,0.75,73.887329
3/11/2015,113.964943,22.14617,15.195413,22.078602,548.163452,38.353531,12.986131,,188.825348,79.372742,366.369995,101.235512,61.660297,77.57,31.821453,174.917908,29.76527,44.275467,62.884285,45.142273,83.770905,29.132381,26.298824,67.822311,115.927635,193.740005,0.74,73.081268
3/12/2015,116.02533,22.126751,15.176547,22.262663,552.469727,37.476471,13.242622,,191.226059,80.597229,374.23999,104.009613,62.49041,78.93,32.368938,180.397736,30.58564,44.540951,64.045715,45.947208,85.631866,29.4529,26.582975,69.147705,118.981544,191.070007,0.7,74.17717
3/13/2015,115.223557,22.32093,15.176547,21.947124,544.324585,37.805367,13.337621,,190.053421,80.295685,370.579987,104.175659,61.934246,78.050003,32.048878,179.81842,30.398376,44.009983,62.628571,45.364811,84.388245,29.4529,26.024467,69.043083,117.804985,188.679993,0.715,74.17717
3/16/2015,116.491478,22.505402,15.214277,22.306486,551.47522,37.969818,13.575114,,192.592621,81.246033,373.350006,105.396683,62.847351,78.07,32.495289,182.24968,30.701565,44.609455,60.281429,45.663113,85.399261,29.834057,25.299389,70.185371,118.9729,195.699997,0.7,75.436081
3/17/2015,118.43998,22.437437,15.176547,22.183779,547.825317,38.097729,17.308506,,192.020157,81.18206,371.920013,103.706802,62.324383,79.360001,32.251022,180.986572,30.327044,44.206955,59.78857,45.710461,84.218224,29.600157,26.210636,70.65625,118.488434,194.729996,0.72,74.829269
3/18/2015,119.773201,22.893759,15.072794,22.473015,556.437866,38.828625,21.041901,,194.328537,83.091911,375.140015,104.517548,63.420135,80.910004,32.427902,182.648605,30.621305,43.967163,60.445713,46.169746,84.67453,29.782082,27.543217,70.682388,121.187645,200.710007,0.65,74.747749
3/19/2015,118.868874,22.476273,14.723798,22.201305,554.936157,38.636761,18.619471,,193.442123,82.415703,373.23999,104.292885,63.096386,82.75,32.554241,180.416763,30.246786,43.907215,60.744286,46.553268,84.191414,29.58284,27.288458,70.281273,121.204956,195.649994,0.65,73.833008
3/20/2015,117.377174,22.738415,14.94074,22.262663,557.293213,39.175793,17.754997,,195.149399,83.594498,378.48999,105.093857,63.64426,83.800003,32.73954,183.417847,30.639139,44.035667,61.185715,48.286236,85.300827,29.669466,27.347248,70.900391,123.791679,198.080002,0.699,75.390793
3/23/2015,118.598503,22.505402,14.827555,22.324011,555.751648,39.157516,18.239481,,194.769135,83.64933,375.109985,104.898506,63.752178,84.43,32.5037,182.306686,30.772902,44.206955,60.714287,48.040009,85.757118,30.362471,27.21987,70.830643,125.720932,199.630005,0.695,75.454201
3/24/2015,118.113708,22.505402,14.723798,22.148716,567.069397,39.194061,17.716995,,193.674713,81.702942,374.089996,106.353928,63.13789,85.309998,31.880411,181.660904,30.344877,43.770199,62.611427,47.656498,85.766075,29.903353,27.014101,71.502052,125.028831,201.720001,0.68,75.218727
3/25/2015,115.027771,22.03937,14.535153,21.833183,555.726807,37.87846,18.248981,,190.83667,80.606369,370.959991,104.40033,62.224762,82.919998,31.48455,177.928528,30.237873,42.948059,60.25,46.870506,85.229263,29.712774,26.151846,71.170692,124.414581,194.300003,0.65,73.65184
3/26/2015,115.829559,22.049177,14.544584,21.736771,552.131592,37.650059,17.896652,,190.382202,86.052635,367.350006,104.488274,61.71841,83.010002,31.45927,177.824066,30.075287,42.819595,59.751427,47.031498,85.560295,29.591503,26.004873,70.141762,123.80899,190.410004,0.66,74.168083
3/27/2015,114.906578,22.323809,14.44083,21.78936,545.338989,37.43079,18.299473,,190.818115,85.842453,370.559998,108.981522,62.257988,83.300003,31.425589,178.602798,29.994604,43.110771,59.252857,47.291904,85.846588,29.912016,26.240036,71.118385,124.951347,185,0.69,73.679008
3/30/2015,117.815361,22.578829,14.638907,22.017248,549.008789,37.421658,18.146015,,193.146057,86.281059,374.589996,110.93512,63.005085,83.199997,31.737223,181.413971,30.182859,43.273483,60.367142,47.770134,86.35659,30.31916,26.543781,71.624138,125.082993,190.570007,0.69,74.747749
3/31/2015,116.006676,22.294384,14.516288,21.745533,545.000854,37.147564,17.676062,,191.458054,85.613998,372.100006,110.436943,63.735584,82.220001,31.585621,178.517319,29.367102,42.836727,59.527142,47.504978,85.551369,30.137251,26.240036,71.563087,122.748909,188.770004,0.744,74.494148
4/1/2015,115.83886,22.000135,14.535153,21.77183,539.590576,37.202381,17.954199,,190.780991,85.495201,370.26001,111.355148,63.777073,81.669998,30.94548,182.56311,29.322285,43.076515,59.017143,47.135662,85.077148,29.738768,26.710356,71.580521,121.511688,187.589996,0.75,73.099365
4/2/2015,116.836441,22.20611,14.657772,21.859474,532.59906,36.809528,17.608929,,191.467346,87.010368,372.25,111.863068,63.893295,81.559998,30.743332,181.917297,29.555353,43.838699,59.154285,47.187748,85.613983,29.782082,27.288458,72.086281,122.862991,191,0.79,73.117485
4/6/2015,118.729012,22.235535,14.629476,22.069836,533.827332,37.96069,18.836565,,192.756531,88.405411,377.040009,112.751984,64.947525,82.440002,30.878099,182.392136,30.398001,44.095623,60.330002,47.220894,86.320786,29.86871,28.758211,72.670494,123.407036,203.100006,0.785,73.352966
4/7/2015,117.479729,22.33362,14.582313,21.929596,534.080933,37.942402,19.124292,,192.246399,89.052109,374.410004,113.02549,64.457779,82.32,30.094772,182.715027,30.263538,44.275471,60.494286,47.164063,86.079224,29.920683,28.385876,72.033951,122.599762,203.25,0.79,72.909157
4/8/2015,117.097473,22.519978,14.723798,21.920832,538.645813,37.841911,18.980429,,192.89563,88.818687,381.200012,113.308754,64.167229,82.279999,30.414848,182.876511,30.308357,44.206955,63.049999,47.746449,85.918175,30.007305,28.924788,72.496094,122.792786,207.669998,0.785,73.389198
4/9/2015,117.992477,22.559212,14.818122,22.551899,537.820374,37.896729,18.817383,,193.748932,89.145493,383.540009,111.853325,63.926491,82.169998,30.566448,185.08934,30.550392,44.412487,62.785713,47.689636,86.204498,30.34515,29.297121,72.6269,122.766479,210.089996,0.78,73.217117
4/10/2015,118.495934,22.490553,14.827555,24.98852,537.054565,38.115993,18.932472,,194.806244,88.417175,382.649994,113.172012,64.615471,82.040001,30.802296,185.801605,31.070322,44.969139,64.938568,47.334518,86.070267,30.700312,29.943815,72.871063,122.538322,210.899994,0.78,73.045029
4/13/2015,118.262863,22.353237,14.903011,24.217216,536.219177,38.152542,19.517519,,193.92514,87.296661,382.359985,112.400314,64.109131,83.010002,30.659107,185.744614,30.138031,44.335423,67.811432,47.003086,85.470833,30.397131,29.757648,72.339142,120.704414,209.779999,0.76,72.718964
4/14/2015,117.750107,22.480743,14.921877,24.304867,527.487183,38.052044,19.402426,,194.296143,87.595459,385.109985,112.625,64.407959,83.519997,30.726492,187.777023,30.649002,44.635155,68.387146,47.126186,86.329735,30.34515,30.502319,72.426361,121.669655,207.460007,0.76,72.592171
4/15/2015,118.197601,22.461126,14.752095,24.068214,529.617859,38.609344,19.987474,,195.167969,87.922295,383.450012,112.4394,64.764893,82.709999,31.113939,190.987061,31.025511,44.198391,67.922859,47.26823,86.455002,30.501072,31.109821,71.467178,122.038185,207.830002,0.76,72.220825
4/16/2015,117.628891,22.745569,14.89358,23.91045,530.87854,38.51799,20.716385,,195.112289,87.828911,386.040009,112.380798,64.175529,82.309998,31.231853,190.14183,31.4289,44.575199,80.292854,47.30138,86.293945,30.483744,30.453331,71.432274,121.950432,206.699997,0.774,71.76799
4/17/2015,116.305008,22.372852,14.676638,23.884151,521.181885,38.024628,20.380703,,192.867813,86.269524,375.559998,108.73732,64.175529,80.779999,30.861252,187.425629,31.536467,44.318283,81.650002,46.662174,85.721329,30.353802,29.404905,69.775528,121.467827,206.789993,0.774,70.536224
4/20/2015,118.962082,22.637678,14.686069,23.682558,532.44989,39.203194,20.47661,,194.630005,87.091232,389.51001,111.062103,65.254662,83.089996,31.257126,188.137894,31.384073,45.071911,81.055717,47.34399,86.338692,30.32782,29.747847,70.569038,121.731064,205.270004,0.795,70.771706
4/21/2015,118.318817,22.941736,14.620044,23.331964,531.049988,38.956524,20.802702,,194.398132,86.839142,391.179993,112.068222,64.806419,83.620003,31.299244,186.941284,31.661966,44.618023,80.062859,47.486038,86.589203,30.223873,30.257364,70.848061,124.012482,209.410004,0.8,70.672081
4/22/2015,119.913033,23.03982,14.846417,23.586147,536.413086,39.276295,20.984928,,195.35347,87.193939,389.799988,111.540749,64.997337,84.629997,31.299244,188.346848,31.796436,44.635155,79.668571,47.41975,87.036545,30.258524,31.697725,70.926544,124.302055,219.440002,0.79,71.034363
4/23/2015,120.891975,23.294838,14.799256,23.53356,544.006287,39.596054,20.371111,,195.845032,87.623466,389.98999,110.417427,65.462189,82.410004,30.25481,189.287079,32.361187,44.832111,79.865715,47.874302,85.649757,30.631012,30.10059,71.44101,123.749237,218.600006,0.8,71.713646
4/24/2015,121.460663,23.481195,14.752095,23.489737,561.967468,43.734726,20.95616,,196.299484,87.212624,445.100006,110.730003,65.918755,81.529999,29.976856,188.033463,32.594261,44.592335,79.771431,47.798538,85.148735,30.553051,30.70809,72.112434,123.907188,218.429993,0.8,72.311409
4/27/2015,123.670227,23.265409,14.676638,23.559853,555.369995,43.880901,20.649244,,195.483307,87.548782,438.559998,111.364914,65.055443,81.910004,30.136889,186.63736,32.468754,44.018547,80.868568,47.7938,84.540344,29.963991,30.561113,70.961418,123.424583,231.550003,0.85,71.885742
4/28/2015,121.721718,23.020203,14.761525,23.77021,553.679993,44.91328,21.339794,,196.104706,88.165054,429.309998,111.306297,65.553513,80.68,30.086355,187.558578,30.263538,44.284027,80.437141,47.28244,84.477707,29.86871,30.384741,71.074783,124.65303,230.479996,0.84,71.64119
