"AMD","AMZN","NKE","VALE","NOK","AAL","CCL","TGT","DQ","BAC","IWN","AMD*","AMZN*","NKE*","VALE*","NOK*","AAL*","CCL*","TGT*","DQ*","BAC*"
82.239998,3148.159912,104.182426,9.246874,4.91,14,15.44,129.396194,23.827999,25.717787,105.500198,6763.41727104,9910910.83152385,10853.9778872455,85.504678771876,24.1081,196,238.3936,16743.3750216856,567.773536344001,661.404568177369
76.879997,3080.669922,103.895798,9.092218,4.96,13.73,15.82,128.20871,23.209999,26.066376,105.500198,5910.53393872001,9490527.16831549,10794.3368420568,82.668428159524,24.6016,188.5129,250.2724,16437.4733198641,538.704053580001,679.455957773376
82.610001,3162.23999,103.994644,9.206176,5.05,13.54,15.19,131.011963,23.806,25.882397,105.470963,6824.41226522,9999761.7543552,10814.8859806867,84.753676542976,25.5025,183.3316,230.7361,17164.1344491134,566.725636,669.898474465609
81.839996,3161.02002,105.279488,9.181756,5.06,13.3,15.22,131.216339,23.190001,25.514446,104.486885,6697.78494528002,9992047.5668408,11083.7705935421,84.304643243536,25.6036,176.89,231.6484,17217.7276205629,537.776146380001,650.986954686916
81.300003,3148.02002,105.190544,9.222455,5,13.33,15.47,132.890488,22.427999,25.630642,105.090981,6609.69048780001,9910030.0463208,11065.0505470159,85.053676227025,25,177.6889,239.3209,17659.8818008781,503.015139144001,656.929809332164
82.419998,3182.409912,104.429512,9.246874,5.07,12.62,14.68,134.554901,22.882,25.078716,104.886368,6793.05607032,10127732.8479958,10905.5229765581,85.504678771876,25.7049,159.2644,215.5024,18105.0213831198,523.585924,628.941996208656
81.660004,3312.48999,105.724266,9.442231,5.09,12.6,14.41,133.909302,24.483999,24.720449,103.113098,6668.35625328002,10972589.9338502,11177.6204212388,89.155726257361,25.9081,158.76,207.6481,17931.7011621272,599.466207032001,611.100598761601
81.089996,3260.47998,107.127716,9.214314,5.04,12.68,14.6,150.850967,25.038,24.691401,102.888992,6575.58745128002,10630729.6999808,11476.3475353767,84.903582490596,25.4016,160.7824,213.16,22756.0142448351,626.901444,609.665283342801
82.769997,3297.370117,106.752144,9.263155,5.05,12.5,14.54,148.914215,24.573999,24.304083,102.138771,6850.87240338001,10872649.6884846,11396.0202485967,85.806040554025,25.5025,156.25,211.4116,22175.4434290662,603.881426852001,590.688450470889
83.809998,3284.719971,108.471886,9.018958,4.97,12.16,14.65,150.273865,24.601999,24.187887,101.320328,7024.11576476,10789385.2878862,11766.150052397,81.341603405764,24.7009,147.8656,214.6225,22582.2345020382,605.258354796001,585.053877524769
83.080002,3307.459961,110.527672,9.198037,5.03,13.44,16.139999,149.892395,24.917999,24.875374,103.678207,6902.28673232,10939291.3936181,12216.3662777396,84.603884653369,25.3009,180.6336,260.499567720001,22467.730078836,620.906674164001,618.784231639876
86.349998,3346.48999,110.21138,9.132916,5.04,13.14,15.89,149.510895,26.674,25.175545,103.385902,7456.3221546,11198995.2531702,12146.5482815044,83.410154663056,25.4016,172.6596,252.4921,22353.507723701,711.502276,633.808066047025
86.019997,3441.850098,110.231155,8.994539,5.05,12.79,15.28,149.373947,25.771999,24.749496,102.206978,7399.43988388001,11846332.0971026,12150.907532634,80.901731822521,25.5025,163.5841,233.4784,22312.5760423588,664.195932456001,612.537552254016
83.800003,3400,109.549187,8.896861,5.01,13.28,16.120001,147.026367,24.639999,25.223959,103.054634,7022.44050280001,11560000,12001.024372361,79.154135653321,25.1001,176.3584,259.854432240001,21616.7525932187,607.129550720001,636.248107633681
85.550003,3401.800049,111.228157,9.198037,4.97,13.59,17.209999,147.554581,25.034,25.46603,103.843834,7318.80301330001,11572243.5733764,12371.7029096166,84.603884653369,24.7009,184.6881,296.184065580001,21772.3543740856,626.701156,648.5186839609
90.82,3450.959961,110.83194,8.95384,4.9,13.05,16.48,147.906738,22.562,24.923788,102.148514,8248.2724,11909124.6524251,12283.7189241636,80.1712507456,24.01,170.3025,271.5904,21876.4031458006,509.043844,621.195208268944
92.18,3499.120117,113.754044,9.360832,4.73,13.1,16.51,147.261139,22.712,24.894739,103.19104,8497.1524,12243841.5931941,12939.9825263539,87.625175732224,22.3729,171.61,272.5801,21685.8430595773,515.834944,619.748029878121
90.220001,3531.449951,115.695511,9.303854,4.78,13.23,16.709999,146.56665,22.374001,25.194912,104.077675,8139.64858044,12471138.7564179,13385.4512655511,86.561699253316,22.8484,175.0329,279.224066580001,21481.7828922225,500.595920748001,634.783590687744
82.540001,3368,111.782867,9.149197,4.53,13.36,17.58,142.839874,20.188,25.019403,102.216713,6812.85176508,11343424,12495.4093547397,83.707805744809,20.5209,178.4896,309.0564,20403.2296043359,407.555344,625.970526476409
82.010002,3294.620117,111.337128,9.263155,4.48,13.61,18.530001,144.013657,19.856001,25.877438,102.362862,6725.64042804,10854521.7153411,12395.9560712884,85.806040554025,20.0704,185.2321,343.360937060001,20739.9334025136,394.260775712001,669.641797443844
78.690002,3149.840088,111.654099,8.9864,4.1,13.63,18.290001,140.854233,20.062,24.843897,100.043953,6192.11641476,9921492.57997185,12466.6378235018,80.75538496,16.81,185.7769,334.524136580001,19839.9149540183,402.483844,617.219218146609
81.910004,3268.610107,113.813477,9.214314,4.14,13.05,17.66,144.326675,19.774,24.873148,100.872131,6709.24875528002,10683812.0315826,12953.5075468295,84.903582490596,17.1396,170.3025,311.8756,20830.1891165556,391.011076,618.673491429904
78.980003,3175.110107,113.704514,9.018958,4.1,13.01,17.879999,142.84967,19.306,24.512388,99.371674,6237.84087388001,10081324.1915736,12928.7165039762,81.341603405764,16.81,169.2601,319.694364240001,20406.0282191089,372.721636,600.857165462544
76.339996,3116.219971,116.884163,9.49921,4.1,12.95,17.690001,144.424484,22.514,24.8634,98.952705,5827.79498928002,9710826.90765924,13661.9075602106,90.2349906241,16.81,167.7025,312.936135380001,20858.4315786663,506.880196,618.18865956
77.900002,3102.969971,118.152061,9.564329,4.09,13.26,17.85,145.197235,23.378,25.107159,101.067017,6068.4103116,9628422.64092774,13959.9095185477,91.476389220241,16.7281,175.8276,318.6225,21082.2370516452,546.530884,630.369433051281
78.93,3156.129883,118.142151,9.637587,4.16,13.14,15.93,145.813477,24,24.648893,101.008545,6229.9449,9961155.83836559,13957.5678429068,92.883083182569,17.3056,172.6596,253.7649,21261.5700748295,576,607.567926125449
76.660004,3078.100098,117.468582,9.434092,4.13,13.8,16.459999,144.75705,23.774,24.960905,102.158257,5876.75621328002,9474700.21330761,13798.8677570907,89.002091864464,17.0569,190.44,270.931567080001,20954.6035247025,565.203076,623.046778419025
76.550003,3008.72998,115.259666,9.670147,4.14,13.63,16.24,144.385361,22.844,24.717146,101.515198,5859.90295930001,9052456.0925508,13284.7906064316,93.511743001609,17.1396,185.7769,263.7376,20847.1324711003,521.848336,610.937306385316
74.93,2954.909912,113.575752,9.368973,4.09,13.19,15.31,145.568939,22.282,24.580637,100.852654,5614.5049,8731492.58803585,12899.4514423655,87.777655074729,16.7281,173.9761,234.3961,21190.3160015857,496.487524,604.207715325769
77.940002,2960.469971,112.297951,9.059657,3.96,12.21,14.29,146.586197,22.556,23.859114,96.536392,6074.64391176,8764382.44919274,12610.8297987984,82.077384957649,15.6816,149.0841,204.2041,21487.5131509228,508.773136,569.257320864996
77.699997,3128.98999,115.764854,9.031648,3.98,12.34,14.41,150.71402,23.021999,23.342344,96.682533,6037.28953380001,9790578.3575202,13401.5014216413,81.570665595904,15.8404,152.2756,207.6481,22714.7158245604,530.012437956001,544.865023414336
74.730003,2999.860107,125.908012,9.040134,3.88,11.93,14.13,147.71109,24.903999,22.679323,93.582703,5584.57334838001,8999160.66157005,15852.8274857921,81.724022737956,15.0544,142.3249,199.6569,21818.5661089881,620.209166192001,514.351691738329
75.82,3019.790039,123.570335,9.082576,3.84,11.77,13.74,148.679459,24.278,22.757326,93.857109,5748.6724,9119131.87964362,15269.6276920122,82.493186795776,14.7456,138.5329,188.7876,22105.5815285327,589.421284,517.895886670276
78.059998,3095.129883,123.055244,9.11653,3.78,12.29,15.07,150.978134,24.374001,22.90358,95.01355,6093.36328776,9579828.99263959,15142.5930758995,83.1111192409,14.2884,151.0441,227.1049,22794.396946122,594.091924748001,524.5739768164
79.480003,3174.050049,123.144402,8.904321,3.9,12.76,15.31,153.042023,25.983999,23.488598,97.992828,6317.07087688001,10074593.7135569,15164.5437439376,79.286932471041,15.21,162.8176,234.3961,23421.8608039325,675.168204032001,551.714236005604
81.769997,3144.879883,125.155205,8.836414,3.95,12.25,15.07,153.511536,26.110001,23.176588,97.110802,6686.33240938001,9890269.47849809,15663.825338592,78.082212379396,15.6025,150.0625,227.1049,23565.7916850793,681.732152220001,537.154231321744
81.989998,3148.72998,124.352859,8.980716,3.91,12.29,15.18,153.981049,27.048,23.488598,97.346008,6722.35977204,9914500.4869508,15463.6335414739,80.653259872656,15.2881,151.0441,230.4324,23710.1634511404,731.594304,551.714236005604
84.860001,3221.26001,125.442459,8.836414,3.87,12.58,15.03,155.1353,29.832001,23.49835,98.884659,7201.21976972,10376516.0520252,15735.8105199667,78.082212379396,14.9769,158.2564,225.9009,24066.96130609,889.948283664001,552.1724527225
81.800003,3125,125.442459,8.819437,3.82,13,15.16,155.624374,29.757999,23.605602,100.472282,6691.24049080001,9765625,15735.8105199667,77.782468996969,14.5924,169,229.8256,24218.9457828919,885.538504484001,557.224445782404
86.150002,3199.199951,126.700455,9.125019,3.93,13.12,14.96,157.962143,33.599998,24.005367,102.932152,7421.8228446,10234880.3264784,16053.005297207,83.265971750361,15.4449,172.1344,223.8016,24952.0386211524,1128.9598656,576.257644804689
84.480003,3099.959961,126.442909,8.912809,3.91,12.53,15.19,154.949448,34.400002,23.76161,102.53035,7136.87090688001,9609751.75980312,15987.8092363823,79.438164270481,15.2881,157.0009,230.7361,24009.3314355047,1183.3601376,564.6141097921
86.690002,3195.689941,128.830139,9.125019,3.9,13.07,15.99,157.16983,37.756001,24.258877,104.637405,7515.15644676,10212434.1990086,16597.2047147593,83.265971750361,15.21,170.8249,255.6801,24702.3554622289,1425.515611512,588.493113301129
86.510002,3190.550049,128.483444,9.379671,3.95,13.16,15.61,158.324066,37.307999,24.60989,106.313255,7483.98044604,10179609.6151739,16507.9953821011,87.978228068241,15.6025,173.1856,243.6721,25066.5098747724,1391.886789384,605.6466858121
83.099998,3286.649902,129.741409,9.498507,4.03,13.2,15.69,160.133652,39.306,24.726892,106.303444,6905.6096676,10802067.5783166,16832.8332093053,90.221635229049,16.2409,174.24,246.1761,25642.7865028571,1544.961636,611.419187979664
84.290001,3442.929932,128.235809,9.523973,4.03,12.92,15.21,160.974869,39.226002,25.038908,107.146278,7104.80426858,11853766.5166615,16444.4227098845,90.706061704729,16.2409,166.9264,231.3441,25912.9084495672,1538.679232904,626.946913832464
85.279999,3443.629883,127.978249,9.515485,4.04,12.22,14.03,162.021484,42.444,24.327129,105.509636,7272.67822944,11858586.7710906,16378.432217106,90.544454785225,16.3216,149.3284,196.8409,26250.9612775623,1801.493136,591.809205382641
84.209999,3363.709961,126.45282,9.625834,4.08,12.36,13.97,160.387985,43.751999,23.030331,104.784401,7091.32393158,11314544.7017306,15990.3156859524,92.656680195556,16.6464,152.7696,195.1609,25724.3057323602,1914.237416496,530.396145969561
83.129997,3338.649902,127.780144,9.49002,4.04,12.23,14.02,161.845428,40.335999,23.5471,106.303444,6910.59640122001,11146583.1681246,16327.7652006607,90.0604796004,16.3216,149.5729,196.5604,26193.9425645032,1626.992815328,554.46591841
83.169998,3272.709961,126.789597,9.413625,4.03,12.46,14.08,161.3172,40.001999,23.634855,105.989838,6917.24856732,10710630.4888286,16075.6019074224,88.616335640625,16.2409,155.2516,198.2464,26023.23901584,1600.159923996,558.606370871025
82,3207.209961,126.224991,9.447577,4.18,12.56,14.15,160.466217,42.228001,23.127834,104.755013,6724,10286195.7339376,15932.7483529501,89.256711170929,17.4724,157.7536,200.2225,25749.4067982911,1783.204068456,534.896705531556
81.559998,3217.01001,127.274971,9.413625,4.2,12.8,14.61,161.268295,48.397999,23.53735,105.588036,6652.03327376,10349153.4044402,16198.9182430508,88.616335640625,17.64,163.84,213.4521,26007.462972207,2342.366307204,554.0068450225
79.199997,3184.939941,128.206085,9.557927,4.28,12.75,14.48,159.722809,39.821999,23.449598,105.078415,6272.63952480001,10143842.4277771,16436.8002310272,91.353968537329,18.3184,162.5625,209.6704,25511.3757148505,1585.791604356,549.883646361604
79.419998,3176.399902,128.790497,9.591881,4.27,13.15,15.19,156.113434,39.599998,24.249128,107.293282,6307.53608232,10089516.3374256,16586.992117507,92.004181118161,18.2329,172.9225,230.7361,24371.4042752724,1568.1598416,588.020208760384
81.959999,3204.399902,128.760788,9.600368,4.3,12.6,15.36,156.729675,39.618,24.278378,108.126305,6717.44143608,10268178.7319376,16579.3405263809,92.167065735424,18.49,158.76,235.9296,24564.1910256056,1569.585924,589.439638310884
82.230003,3207.040039,127.156105,9.456066,4.23,11.8,14.03,154.519043,35.762001,23.927364,105.460625,6761.77339338001,10285105.8117491,16168.675038771,89.417184196356,17.8929,139.24,196.8409,23876.1346496359,1278.920715524,572.518747988496
78.879997,3286.330078,126.779694,9.371182,4.24,11.23,13.76,153.599579,34.778,23.254593,103.578979,6222.05392672001,10799965.3815675,16073.0908107336,87.819052077124,17.9776,126.1129,189.3376,23592.8306689772,1209.509284,540.776095595649
76.400002,3162.780029,120.925583,8.938274,4.05,10.95,12.3,151.819351,35.875999,22.884075,100.099884,5836.9603056,10003177.5118412,14622.9966238899,79.892742099076,16.4025,119.9025,151.29,23049.1153380612,1287.087304248,523.680888605625
78.019997,3211.01001,121.698204,9.141995,3.35,11.16,12.98,150.88031,37.537998,22.952332,101.72673,6087.11993188001,10310585.2843202,14810.4528568256,83.576072580025,11.2225,124.5456,168.4804,22764.8679456961,1409.101293848,526.809544238224
75.290001,3036.149902,118.944489,8.972228,3.37,11.28,13.71,148.894653,36.521999,23.108335,100.932907,5668.58425058,9218206.22741461,14147.7914634711,80.500875283984,11.3569,127.2384,187.9641,22169.6176919904,1333.856410956,533.995146472225
74.699997,3004.47998,121.232658,9.099554,3.27,11.19,13.55,151.017242,39.824001,23.478849,103.382965,5580.08955180001,9026899.9502208,14697.357365745,82.801882998916,10.6929,125.2161,183.6025,22806.2073812866,1585.951055648,551.256350364801
76.580002,3048.409912,123.411842,9.328739,3.39,11.25,13.71,153.306137,40.028,24.073622,106.21524,5864.49670632,9292802.99157985,15230.482745833,87.025371330121,11.4921,126.5625,187.9641,23502.7716418628,1602.240784,579.539276198884
81.349998,3241.159912,126.135841,9.201414,3.4,11.01,13.34,153.198517,37.341999,23.088835,103.990593,6617.8221746,10505117.5751558,15910.2503847773,84.666019599396,11.56,121.2201,177.9556,23469.7856109993,1394.424889316,533.094301657225
83,3322,128.473526,9.617346,3.54,11.6,14.18,155.164627,44.284,23.995619,107.283478,6889,11035684,16505.4468828727,92.493344083716,12.5316,134.56,201.0724,24076.0614720491,1961.072656,575.789731193161
85.879997,3311.370117,127.681099,9.990835,3.52,11.46,13.82,157.971939,44.557999,23.703108,105.833031,7375.37388472001,10965172.0517606,16302.4630418478,99.816783997225,12.3904,131.3316,190.9924,24955.1335114197,1985.415274884,561.837328859664
83.120003,3143.73999,127.730614,10.0163,3.65,13.2,19.25,151.525894,41.897999,27.066978,113.232231,6908.93489872001,9883101.1247252,16315.109752817,100.32626569,13.3225,174.24,370.5625,22960.0965524992,1755.442320204,732.621298052484
77.989998,3035.02002,126.502342,9.956881,3.67,12.38,16.73,154.616867,40,26.969475,116.270317,6082.43978804,9211346.5218008,16002.842531485,99.139479248161,13.4689,153.2644,279.8929,23906.3755608957,1600,727.352581775625
81.279999,3137.389893,126.45282,10.050253,3.75,12.04,16.209999,156.201477,44.374001,26.657463,114.819878,6606.43823744,9843215.34069855,15990.3156859524,101.007585364009,14.0625,144.9616,262.764067580001,24398.9014169815,1969.051964748,710.620333596369
81.839996,3110.280029,125.442459,9.75316,3.75,11.74,14.93,156.044952,42.630001,26.023691,112.428619,6697.78494528002,9673841.85879624,15735.8105199667,95.1241299856,14.0625,137.8276,222.9049,24350.0270446823,1817.31698526,677.232493263481
81.43,3128.810059,127.066948,9.914439,3.81,12.24,16.01,159.321793,43.476002,26.325953,115.603905,6630.8449,9789452.38529958,16146.0092740347,98.296100684721,14.5161,149.8176,256.3201,25383.4337247349,1890.162749904,693.055801358209
83.730003,3131.060059,128.879639,10.236998,3.9,12.79,17.57,161.571518,43.683998,26.891474,119.533806,7010.71340238001,9803537.09306508,16609.9613487703,104.796128052004,15.21,163.5841,308.7049,26105.3554288243,1908.291681264,723.151373892676
83.360001,3135.659912,130.959793,10.661418,3.93,12.7,18.049999,160.137512,43.580002,26.862221,119.837608,6948.88976672,9832363.08372385,17150.4673826028,113.665833770724,15.4449,161.29,325.802463900001,25644.0227495501,1899.21657432,721.578917052841
82.540001,3105.459961,130.385284,10.525602,3.94,12.74,17.59,163.8797,39.869999,26.306454,118.298973,6812.85176508,9643881.56937412,17000.3222837607,110.788297462404,15.5236,162.3076,309.4081,26856.55607209,1589.61682026,692.029522054116
85.540001,3117.02002,130.662643,10.831184,3.89,12.79,18.190001,168.319214,40.080002,26.306454,118.916389,7317.09177108,9715813.8050808,17072.7262757454,117.314546841856,15.1321,163.5841,330.876136380001,28331.3578015778,1606.40656032,692.029522054116
84.639999,3099.399902,131.722488,10.763278,3.95,12.53,17.370001,169.242493,41.709999,26.140694,118.573372,7163.92943072,9606279.75251761,17350.8138449101,115.848153305284,15.6025,157.0009,301.716934740001,28643.021436855,1739.72401658,683.335882801636
85.309998,3098.389893,132.861649,11.196185,3.97,13.56,18.18,174.399048,40.84,26.706217,121.484055,7277.79575876,9600019.92904455,17652.2177749992,125.354558554225,15.7609,183.8736,330.5124,30415.0279433063,1667.9056,713.222026451089
85.07,3118.060059,133.426224,11.892234,4.07,14.82,20.23,174.693695,42.529999,28.256519,125.355164,7236.9049,9722298.53153108,17802.5572508982,141.425229510756,16.5649,219.6324,409.2529,30517.887072753,1808.80081494,798.430865997361
86.709999,3185.070068,134.258286,12.138397,4.13,14.94,20.65,176.618805,43.09,28.305273,124.277122,7518.62392658,10144671.3380695,18025.2873596578,147.340681729609,17.0569,223.2036,426.4225,31194.202279628,1856.7481,801.188479604529
87.190002,3195.340088,132.980499,12.503397,4.13,14.98,21.58,176.569687,45.259998,28.266273,123.66951,7602.09644876,10210198.2779798,17683.813114289,156.334936539609,17.0569,224.4004,465.6964,31176.854367278,2048.46741896,798.982189310529
92.660004,3168.040039,133.426224,12.359096,4.03,14.13,19.98,176.333969,43.02,27.456991,120.170822,8585.87634128002,10036477.6887071,17802.5572508982,152.747253937216,16.2409,199.6569,399.2004,31093.668623293,1850.7204,753.886354774081
92.629997,3220.080078,134.159256,13.275842,4.06,14.27,20.15,175.862503,40.32,27.973764,121.944672,8580.31634422001,10368915.7087325,17998.7059704735,176.247980808964,16.4836,203.6329,406.0225,30927.619961425,1625.7024,782.531472327696
93.739998,3203.530029,134.297913,13.012701,4.06,14.86,21.16,173.269501,40.139999,28.334524,122.846298,8787.18722504,10262604.6467047,18035.9294361556,169.330387315401,16.4836,220.8196,447.7456,30022.319976789,1611.21951972,802.845250306576
92.309998,3186.72998,135.664871,13.02119,4.02,16.09,22.879999,171.806015,39.200001,28.363958,123.532318,8521.13573076,10155247.9654308,18404.9572234466,169.5513890161,16.1604,258.8881,523.494354240001,29517.3067901802,1536.6400784,804.514113425764
94.040001,3162.580078,136.166107,13.623865,4.03,16.4,23.450001,171.914078,39.720001,28.73678,126.982002,8843.52178808,10001912.7497625,18541.2086955355,185.609697538225,16.2409,268.96,549.902546900001,29554.4502145901,1577.67847944,825.8025247684
94.07,3158,137.714478,13.819098,4.06,17.209999,23.200001,169.831833,39.16,28.540556,126.305786,8849.1649,9972964,18965.2774508125,190.967469533604,16.4836,296.184065580001,538.240046400001,28842.8515001399,1533.5056,814.563336789136
92.919998,3177.290039,138.081696,13.742703,4.22,17.629999,23.57,169.645203,41.709999,28.383579,127.55043,8634.12602832,10095171.9919286,19066.5547702364,188.861885746209,17.8084,310.816864740001,555.5449,28779.4949009112,1739.72401658,805.627556849241
89.830002,3104.199951,137.754166,13.657819,4.19,17.16,22.690001,170.971191,41.02,28.256037,127.344635,8069.42925932,9636057.3357884,18976.2102503556,186.536019836761,17.5561,294.4656,514.836145380001,29231.1481519585,1682.6404,798.403626945369
91.660004,3101.48999,136.553207,14.430264,4.2,17.99,22.32,169.330887,42.490002,28.560179,127.932632,8401.55633328002,9619240.1580702,18646.7783419848,208.232519109696,17.64,323.6401,498.1824,28672.9492922068,1805.40026996,815.683824512041
91.650002,3116.419922,136.384476,14.311426,4.06,17.049999,21.32,168.653183,43.139999,28.030378,126.864403,8399.7228666,9712073.13023849,18600.7252937946,204.816914153476,16.4836,290.702465900001,454.5424,28443.8961360315,1861.05951372,785.702090822884
94.779999,3156.969971,135.262909,13.971889,4,16.700001,20.93,167.945999,48.310001,27.686987,126.226128,8983.24821044,9966459.39779574,18296.0545511423,195.213682228321,16,278.890033400001,438.0649,28205.858580108,2333.85619662,766.569249138169
97.120003,3165.120117,138.349686,14.150146,4.1,17.01,21.530001,168.358536,55.990002,28.099056,129.742538,9432.29498272001,10017985.3550381,19140.6356162986,200.226631821316,16.81,289.3401,463.540943060001,28344.5966440633,3134.88032396,789.556948091136
96.849998,3240.959961,137.307526,14.379332,3.99,16.860001,21.76,168.63353,57.279999,28.177546,128.925003,9379.9221126,10503821.4688051,18853.3566962407,206.765188766224,15.9201,284.259633720001,473.4976,28437.2674402609,3280.99828544,793.974098582116
96.839996,3236.080078,139.451416,14.625496,4.06,16.799999,21.629999,168.191544,57.139999,28.285467,130.077438,9377.98482528002,10472214.2712285,19446.6974244051,213.905133246016,16.4836,282.239966400001,467.856856740001,28288.3954731039,3264.97948572,800.067643408089
95.919998,3201.649902,136.255432,14.744334,4,16.51,21.459999,167.386139,58.259998,28.12849,128.452225,9200.64601632,10250562.0949766,18565.5427495066,217.395385103556,16,272.5801,460.531557080001,28018.1195293273,3394.22736696,791.2119496801
93.230003,3206.179932,142.945129,14.430264,3.9,16.1,21.059999,168.702301,61.220001,29.17828,127.536163,8691.83345938001,10279589.7563595,20433.3099048266,208.232519109696,15.21,259.21,443.523557880001,28460.4663626946,3747.88852244,851.3720237584
93.160004,3206.52002,141.386841,14.260493,3.88,15.48,19.809999,169.281784,64.790001,28.658291,127.94986,8678.78634528002,10281770.6386608,19990.2388079593,203.361660603049,15.0544,239.6304,392.436060380001,28656.3223942227,4197.74422958,821.297643040681
91.550003,3185.27002,140.701996,14.285959,3.88,15.89,20.940001,171.796219,58.389999,29.482426,130.028168,8381.40304930001,10145945.1003108,19797.051678384,204.088624549681,15.0544,252.4921,438.483641880001,29513.940862696,3409.39198322,869.213442845476
91.809998,3172.689941,140.543198,14.336889,3.89,15.66,20.84,172.071228,54.77,29.394125,130.028168,8429.07573276,10065961.4617226,19752.3905040672,205.546386198321,15.1321,245.2356,434.3056,29608.507505428,2999.7529,864.014584515625
91.599998,3283.959961,141.366989,14.201076,3.9,16.059999,21.709999,173.249847,56.650002,29.560915,130.313843,8390.5596336,10784393.0254511,19984.6255789261,201.670559557776,15.21,257.923567880001,471.324056580001,30015.5094855234,3209.2227266,873.847695637225
90.620003,3322,140.513428,14.294447,3.93,15.86,21.43,171.923889,55.790001,29.443182,128.127167,8211.98494372001,11035684,19744.0234483112,204.331215035809,15.4449,251.5396,459.2449,29557.8236088843,3112.52421158,866.900966285124
92.290001,3285.850098,140.523346,14.387821,3.89,16.15,21.790001,170.784546,57.060001,29.413746,129.712982,8517.44428458,10796810.8665266,19746.8107710357,207.009393128041,15.1321,260.8225,474.804143580001,29167.3611524261,3255.84371412,865.168453752516
91.709999,3256.929932,140.414154,14.226542,3.91,15.77,21.66,173.38736,57.360001,29.737513,129.772095,8410.72391658,10607592.5819575,19716.1346435357,202.394497277764,15.2881,248.6929,469.1556,30063.1766077696,3290.16971472,884.319679425169
92.300003,3186.629883,139.054413,14.769796,3.89,15.13,20.379999,174.467789,62.330002,29.462805,128.048355,8519.29055380001,10154610.0112286,19336.1297747746,218.146873881616,15.1321,228.9169,415.344359240001,30439.0093985485,3885.02914932,868.056878468025
92.769997,3218.51001,140.175949,15.015961,4.04,15.43,20.6,177.159012,68.800003,29.688457,130.747208,8606.27234338001,10358806.6844702,19649.2966780506,225.479084753521,16.3216,238.0849,424.36,31385.3155328161,4733.44041280001,881.404479040849
90.330002,3138.379883,141.287613,15.414915,4.04,15.52,20.4,185.556793,73.5,31.542763,137.651993,8159.50926132,9849428.2900191,19962.1895872378,237.619604457225,16.3216,240.8704,416.16,34431.3234284448,5402.25,994.945897674169
95.160004,3162.159912,143.868179,16.068521,3.99,15.38,20.74,187.697998,79.779999,32.239353,138.942307,9055.42636128002,9999255.30905985,20698.052928776,258.197367127441,15.9201,236.5444,430.1476,35230.538453208,6364.84824044,1039.37588185861
94.580002,3182.699951,145.257751,16.060032,3.93,15.13,20.469999,190.153488,77.110001,31.915581,137.474686,8945.37677832,10129578.9780954,21099.814225578,257.924627841024,15.4449,228.9169,419.020859060001,36158.3489985662,5945.95225422,1018.60431056756
97.25,3114.209961,145.952499,15.796894,3.87,15,20.139999,191.803589,76.529999,32.445385,137.858841,9457.5625,9698303.68119162,21302.131964345,249.541860047236,14.9769,225,405.619559720001,36788.6167532809,5856.84074694,1052.70300779823
95.360001,3120.830078,143.967453,15.881776,4.01,15.38,20.129999,195.555588,85.300003,33.024242,140.656189,9093.52979072,9739580.37574949,20726.6275233072,252.230808914176,16.0801,236.5444,405.216859740001,38241.9879980257,7276.09051180001,1090.60055967456
91.779999,3165.889893,141.972443,15.406425,3.98,15.53,20.1,193.316177,77.410004,32.828022,139.159012,8423.56821644,10022858.8145996,20156.1745713882,237.357931280625,15.8404,241.1809,404.01,37371.1442898953,5992.30871928002,1077.67902843248
90.790001,3127.469971,140.245438,16.077011,4.09,16.440001,20.92,194.484985,75.669998,33.348011,142.00563,8242.82428158,9781068.41950674,19668.7828798118,258.470282694121,16.7281,270.273632880001,437.6464,37824.4093904502,5725.94859732,1112.08983765612
88.209999,3104.25,139.669769,14.973517,4.08,15.76,20.790001,191.332108,72,32.386517,139.848511,7781.00392358,9636368.0625,19507.6443725134,224.206211349289,16.6464,248.3776,432.224141580001,36607.9755517237,5184,1048.88648339129
89.449997,3120.76001,138.230576,14.948055,4.13,15.97,20.870001,184.810333,82.830002,32.151054,140.813797,8001.30196330001,9739143.0400152,19107.6921412918,223.444348283025,17.0569,255.0409,435.556941740001,34154.8591835709,6860.80923132,1033.69027331092
88.75,3263.379883,141.734222,14.812241,4.2,16.17,20.780001,184.94783,83.559998,31.729172,141.542694,7876.5625,10649648.2607691,20088.5896859453,219.402483442081,17.64,261.4689,431.808441560001,34205.6998217089,6982.27326576,1006.74035580558
91.529999,3306.98999,140.553116,14.829216,4.22,15.83,20.74,187.864975,94.470001,31.169939,139.897766,8377.74071694,10936182.7939602,19755.1784173095,219.905647174656,17.8084,250.5889,430.1476,35293.2488317506,8924.58108894,971.565097263721
92.790001,3292.22998,138.309998,14.608518,4.2,15.82,20.219999,188.493576,96.769997,30.954094,141.631332,8609.98428558,10838778.2412108,19129.65554676,213.408798156324,17.64,250.2724,408.848359560001,35529.8281932678,9364.43231938001,958.155935360836
94.129997,3294,136.523422,14.387821,4.85,15.43,19.219999,186.764893,96.139999,30.571461,141.385071,8860.45633522001,10850436,18638.6447545901,207.009393128041,23.5225,238.0849,369.408361560001,34881.1252573014,9242.89940772,934.614227674521
